decision_time,entry_time,exit_time,symbol,gross_return,full_plan_after_cost_and_hurdle
2022-08-28T00:00:00Z,2022-08-28T00:15:00Z,2022-08-29T00:15:00Z,SOLUSDT,-0.04693942277196317,-0.013142315475018655
2022-08-29T00:00:00Z,2022-08-29T00:15:00Z,2022-08-30T00:15:00Z,AVAXUSDT,0.060207991242474,0.013644538028590638
2022-08-30T00:00:00Z,2022-08-30T00:15:00Z,2022-08-31T00:15:00Z,NEARUSDT,0.04861111111111094,0.010745317995749872
2022-08-31T00:00:00Z,2022-08-31T00:15:00Z,2022-09-01T00:15:00Z,BCHUSDT,8.670770831531449e-05,-0.0013857828549490346
2022-09-01T00:00:00Z,2022-09-01T00:15:00Z,2022-09-02T00:15:00Z,SOLUSDT,-0.003157562361856714,-0.0021968503724920417
2022-09-02T00:00:00Z,2022-09-02T00:15:00Z,2022-09-03T00:15:00Z,NEARUSDT,-0.045069778082818535,-0.012674904302732496
2022-09-03T00:00:00Z,2022-09-03T00:15:00Z,2022-09-04T00:15:00Z,SOLUSDT,0.0006428801028608433,-0.0012467397563126524
2022-09-04T00:00:00Z,2022-09-04T00:15:00Z,2022-09-05T00:15:00Z,AAVEUSDT,0.027480740485224864,0.005462725339278353
2022-09-05T00:00:00Z,2022-09-05T00:15:00Z,2022-09-06T00:15:00Z,XRPUSDT,0.023171832681312177,0.004385498388300181
2022-09-06T00:00:00Z,2022-09-06T00:15:00Z,2022-09-07T00:15:00Z,SOLUSDT,-0.043209876543209846,-0.012209928917830324
2022-09-07T00:00:00Z,2022-09-07T00:15:00Z,2022-09-08T00:15:00Z,BCHUSDT,0.047256637168141546,0.010406699510007524
2022-09-08T00:00:00Z,2022-09-08T00:15:00Z,2022-09-09T00:15:00Z,XRPUSDT,0.01128266033254155,0.0014132053011075242
2022-09-09T00:00:00Z,2022-09-09T00:15:00Z,2022-09-10T00:15:00Z,CRVUSDT,0.04115586690017525,0.00888150694301595
2022-09-10T00:00:00Z,2022-09-10T00:15:00Z,2022-09-11T00:15:00Z,SOLUSDT,0.018873403019744606,0.003310890972908288
2022-09-11T00:00:00Z,2022-09-11T00:15:00Z,2022-09-12T00:15:00Z,XRPUSDT,-0.010044642857142794,-0.003918620496313562
2022-09-12T00:00:00Z,2022-09-12T00:15:00Z,2022-09-13T00:15:00Z,BNBUSDT,-0.006099213879100063,-0.002932263251802879
2022-09-13T00:00:00Z,2022-09-13T00:15:00Z,2022-09-14T00:15:00Z,RUNEUSDT,-0.08183221821924858,-0.021865514336840006
2022-09-14T00:00:00Z,2022-09-14T00:15:00Z,2022-09-15T00:15:00Z,XRPUSDT,0.02308153477218222,0.004362923911017692
2022-09-15T00:00:00Z,2022-09-15T00:15:00Z,2022-09-16T00:15:00Z,LTCUSDT,-0.06596876038551014,-0.017899649878405397
2022-09-16T00:00:00Z,2022-09-16T00:15:00Z,2022-09-17T00:15:00Z,BNBUSDT,0.022157996146435543,0.004132039254581023
2022-09-17T00:00:00Z,2022-09-17T00:15:00Z,2022-09-18T00:15:00Z,ETCUSDT,-0.00613265128175311,-0.0029406226024661407
2022-09-18T00:00:00Z,2022-09-18T00:15:00Z,2022-09-19T00:15:00Z,ETCUSDT,-0.1349320076034508,-0.03514046168289057
2022-09-19T00:00:00Z,2022-09-19T00:15:00Z,2022-09-20T00:15:00Z,LTCUSDT,-0.0022740193291643784,-0.001975964614318958
2022-09-20T00:00:00Z,2022-09-20T00:15:00Z,2022-09-21T00:15:00Z,LTCUSDT,-0.004938271604938205,-0.0026420276832624144
2022-09-21T00:00:00Z,2022-09-21T00:15:00Z,2022-09-22T00:15:00Z,NEARUSDT,-0.05071521456436934,-0.014086263423120197
2022-09-22T00:00:00Z,2022-09-22T00:15:00Z,2022-09-23T00:15:00Z,ETCUSDT,0.030481631472374815,0.0062129480860658405
2022-09-23T00:00:00Z,2022-09-23T00:15:00Z,2022-09-24T00:15:00Z,BCHUSDT,0.03107782369145995,0.006361996140837124
2022-09-24T00:00:00Z,2022-09-24T00:15:00Z,2022-09-25T00:15:00Z,NEARUSDT,-0.022181146025878062,-0.006952746288497379
